ID,Weight_Ind,Region,Area_type,Household Number,Q203_1,Q207a,Q207b,Q301a_1,Q301a_2,Q301a_3,Q301a_4,Q301a_5,Q301a_6,Q301a_7,Q301a_8,Q303,Q304_1,Q401_1,Q503,Q505b,Q506,Q507,Q601a,Q601b_1,Q1201,Q1202,Q1208,Q1209_1,Q1213,Q1214,Age,Gender,Income,Marital,Banked/Unbanked,Credit,Saving,Remittances,Education,Income_Sources
3309,5335.011643,Northern,Rural,9,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,51,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
3310,5335.011643,Northern,Rural,9,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,None,I prefer getting the money in cash,No income,Below GH¢200 per month,18,Female,No,Never married,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Remittance Dependent
3311,5335.011643,Northern,Rural,10,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,Banks are not interested in people like me,None of these,,,,No,,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,24,Male,Yes,Never married,Excluded,Not borrowing,Saving at home,Not remitting,Secondary education,Farming and Fishing
3312,5335.011643,Northern,Rural,6,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,It costs too much to get to the bank,None of these,,,,No,,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,38,Female,Yes,Married,Informal,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
3313,4162.442741,Upper East,Rural,3,Friends/Colleagues,Yes,No,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Never had,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Never had,No,,,None of these,,,,Yes,Co-operative,No,I receive most of my income as goods / services,None,To avoid making the trip to the bank,Below GH¢200 per month,GH¢201 - GH¢400 per month,36,Female,Yes,Married,Informal,Not borrowing,Saving at other formal (non-bank),Remiting through family and friends,Primary education,Farming and Fishing
3315,4162.442741,Upper East,Rural,3,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,The bank is far away,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,To avoid making the trip to the bank,Below GH¢200 per month,GH¢201 - GH¢400 per month,49,Male,Yes,Married,Informal,Not borrowing,Saving at home,Remitting informally,No formal education,Farming and Fishing
3316,4162.442741,Upper East,Rural,3,Friends/Colleagues,No,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,To avoid making the trip to the bank,Below GH¢200 per month,GH¢201 - GH¢400 per month,19,Male,Yes,Never married,Informal,Not borrowing,Saving at home,Remitting informally,Primary education,Farming and Fishing
3317,1756.030553,Upper East,Urban,6,Television,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Not answered/Missing data,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,Others Specify,Below GH¢200 per month,GH¢601 - GH¢800 per month,54,Female,Yes,Married,Informal,Not borrowing,Saving at home,Remitting informally,No formal education,Dont Know
3318,1756.030553,Upper East,Urban,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,To avoid making the trip to the bank,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,64,Female,Yes,Widowed,Informal,Not borrowing,Saving at home,Remitting informally,No formal education,Dont Know
3319,2094.148252,Upper East,Rural,3,Television,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,,None of these,,,,Yes,Co-operative,No,I receive most of my income as goods / services,None,To avoid making the trip to the bank,Below GH¢200 per month,GH¢401 - GH¢600 per month,21,Female,Yes,Married,Informal,Not borrowing,Saving at other formal (non-bank),Remitting informally,Primary education,Self employed
3320,2094.148252,Upper East,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I receive most of my income from selling food that I grow or,None,To avoid making the trip to the bank,Below GH¢200 per month,GH¢201 - GH¢400 per month,45,Male,Yes,Never married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Self employed
3321,4162.442741,Upper East,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I receive most of my income from selling food that I grow or,None,To avoid making the trip to the bank,Below GH¢200 per month,Don't know,65,Female,Yes,Widowed,Informal,Not borrowing,Saving informally,Not remitting,No formal education,Self employed
3322,645.8962817,Upper East,Urban,1,Television,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,No,21 to 30 minutes,Yes,Bank,Yes,I received most of my income as money,Some,,Below GH¢200 per month,GH¢401 - GH¢600 per month,24,Female,Yes,Never married,Banked,Not borrowing,Saving at bank,Remitting informally,Primary education,Self employed
3324,5268.091658,Upper East,Rural,3,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,34,Male,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Farming and Fishing
3325,3371.578674,Upper East,Rural,2,Television,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,43,Male,Yes,Married,Informal,Not borrowing,Saving at home,Remitting informally,No formal education,Farming and Fishing
3326,5619.297769,Upper East,Rural,2,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,The bank is far away,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,To avoid making the trip to the bank,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,37,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Remiting through family and friends,No formal education,Farming and Fishing
3328,1644.672484,Upper East,Rural,3,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,38,Male,Yes,Married,Informal,Not borrowing,Saving at home,Remitting informally,No formal education,Farming and Fishing
3329,3371.578674,Upper East,Rural,4,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,None,Others Specify,No income,Below GH¢200 per month,51,Female,No,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Remittance Dependent
3330,1393.214346,Upper East,Rural,2,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I can't read or write,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,45,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
3331,1393.214346,Upper East,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,40,Female,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Self employed
3332,1393.214346,Upper East,Rural,4,Household members,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,Not answered/Missing Data,Below GH¢200 per month,GH¢201 - GH¢400 per month,46,Male,Yes,Married,Other formal (non-bank),Credit from other formal (non-bank),Saving at home,Not remitting,No formal education,Farming and Fishing
3333,3371.578674,Upper East,Rural,1,Television,Yes,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,Taxi,Yes,31 to 60 minutes,Yes,Bank,Yes,I received most of my income as money,Most,,Below GH¢200 per month,Below GH¢200 per month,24,Male,Yes,Never married,Banked,Not borrowing,Saving at bank,Remitting through bank,Vocational/Specialised training,Formally employed Private
3335,1393.214346,Upper East,Rural,3,Television,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,To avoid making the trip to the bank,Below GH¢200 per month,GH¢201 - GH¢400 per month,18,Female,No,Never married,Informal,Not borrowing,Saving at home,Remitting informally,Primary education,Remittance Dependent
3336,1393.214346,Upper East,Rural,3,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,To avoid making the trip to the bank,Below GH¢200 per month,GH¢201 - GH¢400 per month,38,Female,Yes,Never married,Excluded,Not borrowing,Saving at home,Remiting through family and friends,No formal education,Farming and Fishing
3337,2147.502325,Upper East,Rural,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,It costs too much to get to the bank,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,25,Male,Yes,Never married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
3338,2147.502325,Upper East,Rural,2,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,28,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
3339,2147.502325,Upper East,Rural,3,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Don't know,74,Female,Yes,Married,Excluded,Credit from family and friends,Not saving,Not remitting,No formal education,Farming and Fishing
3340,2147.502325,Upper East,Rural,5,Not answered/Missing data,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,54,Female,Yes,Married,Excluded,Credit from family and friends,Not saving,Not remitting,No formal education,Remittance Dependent
3341,1756.030553,Upper East,Urban,3,Television,Yes,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,Yes,10 to 20 minutes,Yes,Bank,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢401 - GH¢600 per month,32,Female,Yes,Married,Banked,Credit from family and friends,Saving at bank,Not remitting,Primary education,Self employed
3342,1756.030553,Upper East,Urban,8,Friends/Colleagues,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,Yes,10 to 20 minutes,Yes,Bank,No,I receive most of my income as goods / services,Some,,Below GH¢200 per month,GH¢201 - GH¢400 per month,37,Male,Yes,Never married,Banked,Credit from family and friends,Saving at bank,Not remitting,No formal education,Self employed
3343,1756.030553,Upper East,Urban,3,Household members,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,Not answered/Missing Data,Not answered/Missing Data,,GH¢401 - GH¢600 per month,53,Male,Yes,Married,Other formal (non-bank),Not borrowing,Saving at home,Remitting through other formal (non-bank),Primary education,Dont Know
3344,1756.030553,Upper East,Urban,3,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,Not answered/Missing Data,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,45,Female,Yes,Married,Excluded,Credit from family and friends,Saving at home,Remiting through family and friends,No formal education,Dont Know
3345,2147.502325,Upper East,Rural,3,Household members,No,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,Not answered/Missing Data,Below GH¢200 per month,Below GH¢200 per month,19,Female,Yes,Never married,Excluded,Credit from family and friends,Saving at home,Remiting through family and friends,Secondary education,Remittance Dependent
3346,2147.502325,Upper East,Rural,5,Household members,No,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I do not receive income,Have no income,,No income,Below GH¢200 per month,35,Female,No,Married,Informal,Credit from family and friends,Saving informally,Remiting through family and friends,No formal education,Remittance Dependent
3347,1756.030553,Upper East,Urban,2,Friends/Colleagues,Not answered/Missing data,Yes,Never had,Never had,Never had,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,No,,I don't have the right identity or reference documents,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,Not answered/Missing Data,Below GH¢200 per month,GH¢201 - GH¢400 per month,30,Female,Yes,Married,Excluded,Credit from family and friends,Saving at home,Remiting through family and friends,Secondary education,Dont Know
3348,4322.536735,Upper East,Rural,2,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,Have no income,,No income,Below GH¢200 per month,24,Female,No,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Remittance Dependent
3349,1620.951259,Upper East,Rural,1,Television,Yes,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,Own bicycle/Motorcycle,Yes,21 to 30 minutes,Yes,Bank,Yes,I received most of my income as money,All,,Below GH¢200 per month,GH¢401 - GH¢600 per month,28,Male,Yes,Married,Banked,Not borrowing,Saving at bank,Remitting through bank,Primary education,Formally employed Private
3350,2094.148252,Upper East,Rural,4,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,None,Takes too long for the money to go into my account,Don't know,Don't know,19,Male,No,Never married,Excluded,Not borrowing,Not saving,Not remitting,Primary education,Remittance Dependent
3351,1568.17609,Upper East,Urban,2,Radio,No,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,,None of these,They come to me,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,25,Female,Yes,Married,Informal,Not borrowing,Saving at home,Not remitting,Primary education,Self employed
3352,5268.091658,Upper East,Rural,3,Can't remember/ Don't know,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Don't know,29,Female,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Self employed
3353,1620.951259,Upper East,Rural,4,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,They come to me,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,Not answered/Missing Data,Don't know,Below GH¢200 per month,35,Female,No,Married,Informal,Not borrowing,Saving informally,Not remitting,No formal education,Formally employed Private
3354,5268.091658,Upper East,Rural,2,Household members,Yes,Yes,Never had,Never had,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,Have no income,,No income,Don't know,19,Female,No,Married,Excluded,Not borrowing,Not saving,Not remitting,Primary education,Remittance Dependent
3355,5268.091658,Upper East,Rural,3,Household members,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,None,To avoid making the trip to the bank,No income,Refused to answer,70,Male,No,Married,Excluded,Not borrowing,Not saving,Not remitting,Primary education,Remittance Dependent
3356,5268.091658,Upper East,Rural,3,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,Have no income,,No income,Refused to answer,38,Female,No,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Remittance Dependent
3357,4267.821057,Upper East,Rural,2,Friends/Colleagues,Yes,Yes,Not answered/Missing data,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,No,21 to 30 minutes,No,,No,I received most of my income as money,Some,,Below GH¢200 per month,GH¢201 - GH¢400 per month,39,Female,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,Primary education,Farming and Fishing
3358,4267.821057,Upper East,Rural,5,Television,Yes,Yes,Never had,Never had,Have now,Not answered/Missing data,Never had,Not answered/Missing data,Not answered/Missing data,Never had,No,,,Bank,Own bicycle/Motorcycle,No,31 to 60 minutes,Yes,Bank,Yes,I received most of my income as money,All,,Below GH¢200 per month,GH¢201 - GH¢400 per month,30,Male,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,Secondary education,Formally employed Private
3359,4267.821057,Upper East,Rural,2,Television,Yes,Yes,Never had,Not answered/Missing data,Have now,Never had,Never had,Never had,Never had,Not answered/Missing data,No,,,None of these,Trotro,No,31 to 60 minutes,No,,Yes,I received most of my income as money,None,I prefer getting the money in cash,Don't know,Don't know,47,Female,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,Primary education,Self employed
3360,5268.091658,Upper East,Rural,5,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,,None of these,,,,Yes,At home/secret hiding place,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢401 - GH¢600 per month,75,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
3361,4162.442741,Upper East,Rural,5,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,40,Female,Yes,Married,Excluded,Not borrowing,Not saving,Remiting through family and friends,No formal education,Farming and Fishing
3362,1568.17609,Upper East,Urban,3,Television,Yes,No,Never had,Never had,Never had,Never had,Never had,Not answered/Missing data,Never had,Never had,Yes,I cannot afford my own account,I don't have enough money or income,None of these,,,,No,,No,I receive most of my income from selling food that I grow or,Have no income,,Below GH¢200 per month,Below GH¢200 per month,20,Male,No,Never married,Banked,Credit from family and friends,Not saving,Not remitting,Secondary education,Self employed
3363,1568.17609,Upper East,Urban,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Have now,Never had,Not answered/Missing data,Never had,Never had,Not answered/Missing data,No,,,None of these,I walk,Yes,Under 10 minutes,Yes,Bank,Yes,I received most of my income as money,None,Not answered/Missing Data,Below GH¢200 per month,GH¢201 - GH¢400 per month,66,Female,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,No formal education,Self employed
3364,1568.17609,Upper East,Urban,1,Television,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,No income,Don't know,30,Female,No,Never married,Excluded,Credit from family and friends,Not saving,Remiting through family and friends,Primary education,Self employed
3365,2857.270026,Upper East,Rural,3,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,No,,I don't have enough money or income,None of these,,,,Yes,None of these,Yes,I do not receive income,Have no income,,No income,Don't know,40,Female,No,Widowed,Informal,Not borrowing,Saving informally,Not remitting,No formal education,Remittance Dependent
3366,2857.270026,Upper East,Rural,5,Friends/Colleagues,Not answered/Missing data,Not answered/Missing data,Never had,Never had,Never had,Never had,Not answered/Missing data,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I receive most of my income from selling food that I grow or,Not answered/Missing Data,Not answered/Missing Data,Below GH¢200 per month,GH¢201 - GH¢400 per month,45,Male,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Farming and Fishing
3367,2094.148252,Upper East,Rural,2,Friends/Colleagues,Yes,Yes,Never had,Never had,Not answered/Missing data,Never had,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,No,,I don't have regular income,None of these,,,,No,,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,28,Male,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Informally employed
3368,2293.590909,Upper East,Rural,5,Friends/Colleagues,Not answered/Missing data,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Not answered/Missing data,Never had,No,,,None of these,,,,Yes,Susu collector / group,No,I received most of my income as money,None,Not answered/Missing Data,Below GH¢200 per month,GH¢201 - GH¢400 per month,35,Male,Yes,Married,Informal,Not borrowing,Saving informally,Not remitting,Primary education,Formally employed Private
3369,1620.951259,Upper East,Rural,1,Television,Yes,Yes,Not answered/Missing data,Never had,Not answered/Missing data,Never had,Never had,Never had,Never had,Never had,No,,Not answered/Missing Data,Bank,Own bicycle/Motorcycle,No,21 to 30 minutes,Yes,Bank,Yes,I received most of my income as money,All,,Below GH¢200 per month,GH¢201 - GH¢400 per month,27,Female,Yes,Never married,Banked,Not borrowing,Saving at bank,Remiting through family and friends,Vocational/Specialised training,Formally employed Private
3370,2857.270026,Upper East,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Not answered/Missing data,Never had,Not answered/Missing data,No,,I don't have enough money or income,None of these,,,,No,,No,I received most of my income as money,None,Not answered/Missing Data,Don't know,Below GH¢200 per month,20,Female,Yes,Never married,Informal,Not borrowing,Not saving,Not remitting,Primary education,Farming and Fishing
3371,2857.270026,Upper East,Rural,7,Friends/Colleagues,Yes,Yes,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,Not answered/Missing data,No,,I don't have enough money or income,None of these,Bus,No,31 to 60 minutes,Yes,Savings and Loans Company,Not answered/Missing Data,I received most of my income as money,Not answered/Missing Data,Not answered/Missing Data,Below GH¢200 per month,Not answered/Missing Data,Not indicated,Male,Yes,Married,Other formal (non-bank),Credit from other formal (non-bank),Saving at other formal (non-bank),Not remitting,No formal education,Farming and Fishing
3372,2293.590909,Upper East,Rural,4,Friends/Colleagues,No,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,Not answered/Missing Data,Below GH¢200 per month,GH¢201 - GH¢400 per month,25,Female,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Self employed
3374,2857.270026,Upper East,Rural,5,Friends/Colleagues,No,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I received most of my income as money,None,Takes too long for the money to go into my account,No income,Below GH¢200 per month,20,Female,Yes,Never married,Informal,Not borrowing,Not saving,Remiting through family and friends,Primary education,Informally employed
3375,2068.453174,Upper East,Rural,4,Television,Yes,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Never had,Have now,No,,,Bank,Own car,Yes,21 to 30 minutes,Yes,Bank,Yes,I received most of my income as money,Most,,Don't know,Don't know,42,Male,Yes,Never married,Banked,Not borrowing,Saving at bank,Remitting through other formal (non-bank),Tertiary education,Formally employed Private
3376,1620.951259,Upper East,Rural,4,Television,No,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Have now,No,,,None of these,Taxi,Yes,Over 3 hours but less than 4 hours,Yes,Bank,No,I received most of my income as money,Some,,No income,Refused to answer,25,Male,No,Never married,Banked,Not borrowing,Saving at bank,Not remitting,Secondary education,Remittance Dependent
3378,1620.951259,Upper East,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,The bank is far away,None of these,,,,No,,Yes,I receive most of my income as goods / services,None,Not answered/Missing Data,Below GH¢200 per month,GH¢201 - GH¢400 per month,43,Male,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,Primary education,Farming and Fishing
3380,1620.951259,Upper East,Rural,3,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I receive most of my income from selling food that I grow or,None,Others Specify,No income,Below GH¢200 per month,37,Male,Yes,Married,Informal,Not borrowing,Not saving,Not remitting,No formal education,Farming and Fishing
3381,1568.17609,Upper East,Urban,1,Television,Yes,Yes,Have now,Have now,Have now,Never had,Never had,Never had,Never had,Never had,No,,,None of these,I walk,Yes,31 to 60 minutes,Yes,Bank,Yes,I receive most of my income as goods / services,Some,,GH¢401 - GH¢600 per month,GH¢401 - GH¢600 per month,55,Male,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,Secondary education,Self employed
3382,1568.17609,Upper East,Urban,10,Television,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Yes,I cannot afford my own account,I don't have enough money or income,Bank,Own bicycle/Motorcycle,No,31 to 60 minutes,Yes,At home/secret hiding place,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Don't know,23,Female,Yes,Never married,Banked,Not borrowing,Saving at home,Not remitting,Secondary education,Farming and Fishing
3383,1620.951259,Upper East,Rural,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,Trotro,Not answered/Missing Data,10 to 20 minutes,No,,Yes,I receive most of my income from selling food that I grow or,None,I want to avoid bank charges,Below GH¢200 per month,GH¢201 - GH¢400 per month,40,Female,No,Married,Informal,Not borrowing,Saving at other formal (non-bank),Not remitting,No formal education,Farming and Fishing
